Logged,Captured,Device ID,Stats,Uptime,CPM0,CPM1,Latitude,Longitude,Altitude,Bat V,Bat SOC,Bat I,SNR,Temp C,Humid %,Press Pa,PMS PM 1.0,PMS PM 2.5,PMS PM 10.0,PMS # 0.3,PMS # 0.5,PMS # 1.0,PMS # 2.5,PMS # 5.0,PMS # 10.0,PMS # Secs,OPC PM 1.0,OPC PM 2.5,OPC PM 10.0,OPC # 0.38,OPC # 0.54,OPC # 1.0,OPC # 2.1,OPC # 5.0,OPC # 10.0,OPC # Secs
2016-12-09 09:24:01,2016-12-09T09:23:58Z,1760298042,,,27,7,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 09:39:01,2016-12-09T09:38:59Z,1760298042,,,33,10,42.565022,-70.783531,35,4.0600,96.36,0.210,,-0.26,59.61,1009.52,0,1,2,11283,3195,329,52,21,0,100,0.838685,1.002387,1.021674,247,67,14,1,0,0,80
2016-12-09 09:54:01,2016-12-09T09:53:59Z,1760298042,,,30,9,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 10:10:18,2016-12-09T10:10:15Z,1760298042,,,26,8,42.565022,-70.783531,35,4.0592,96.29,0.700,,-0.18,58.85,1009.62,0,0,1,8484,2374,293,46,16,0,100,0.936424,1.124480,1.320703,262,74,11,4,0,0,80
2016-12-09 10:24:01,2016-12-09T10:23:59Z,1760298042,,,28,10,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 10:39:02,2016-12-09T10:38:59Z,1760298042,,,27,11,42.565022,-70.783531,35,4.0564,96.04,0.080,,-0.44,60.20,1010.50,0,0,1,8169,2243,220,14,7,0,100,0.733456,0.859083,0.868299,271,42,14,0,0,0,80
2016-12-09 10:54:01,2016-12-09T10:53:59Z,1760298042,,,27,10,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 11:09:01,2016-12-09T11:08:59Z,1760298042,,,27,14,42.565022,-70.783531,35,4.0560,96.00,0.190,,-0.71,60.52,1011.14,0,0,1,9690,2827,184,21,0,0,100,0.836138,0.999019,1.032551,260,72,9,3,0,0,80
2016-12-09 11:24:02,2016-12-09T11:23:59Z,1760298042,,,29,10,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 11:39:01,2016-12-09T11:38:59Z,1760298042,,,28,11,42.565022,-70.783531,35,4.0548,95.89,0.100,,-0.86,61.31,1011.86,0,0,1,9744,2644,231,58,26,0,100,0.753078,0.890318,0.991147,243,53,7,3,0,0,80
2016-12-09 11:54:44,2016-12-09T11:54:41Z,1760298042,,,30,11,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 12:09:01,2016-12-09T12:08:59Z,1760298042,,,29,12,42.565022,-70.783531,35,4.0528,95.71,-6.250,,-0.99,61.79,1012.76,1,1,2,10599,2907,183,33,19,0,100,0.916946,1.111111,1.258171,280,58,12,4,0,0,80
2016-12-09 12:24:01,2016-12-09T12:23:59Z,1760298042,,,27,13,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 12:39:02,2016-12-09T12:38:59Z,1760298042,,,26,9,42.565022,-70.783531,35,4.0544,95.85,-17.930,,-1.09,62.76,1013.23,0,1,2,10020,2812,206,64,20,10,100,1.141517,1.443252,2.084284,337,71,21,8,1,0,80
2016-12-09 12:54:02,2016-12-09T12:53:59Z,1760298042,,,26,10,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 13:09:01,2016-12-09T13:08:59Z,1760298042,,,29,11,42.565022,-70.783531,35,4.0564,96.04,-26.280,,-0.69,63.01,1012.89,0,0,0,7485,1935,238,32,9,0,100,0.766316,0.936071,0.982477,249,53,13,4,0,0,80
2016-12-09 13:24:01,2016-12-09T13:23:59Z,1760298042,,,26,10,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 13:39:01,2016-12-09T13:38:59Z,1760298042,,,25,7,42.565022,-70.783531,35,4.0592,96.29,-34.230,,-0.09,61.46,1012.15,0,0,0,6387,1763,173,18,3,3,100,0.651765,0.818982,0.884367,189,64,9,3,0,0,80
2016-12-09 13:54:02,2016-12-09T13:53:59Z,1760298042,,,25,10,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 14:09:02,2016-12-09T14:08:59Z,1760298042,,,27,14,42.565022,-70.783531,35,4.1404,103.67,-400.000,,5.08,48.79,1012.03,0,0,0,3252,945,87,10,1,0,100,0.657471,0.798586,4.210631,230,52,9,5,1,1,80
2016-12-09 14:24:01,2016-12-09T14:23:59Z,1760298042,,,32,9,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 14:39:02,2016-12-09T14:38:59Z,1760298042,,,25,11,42.565022,-70.783531,35,4.1756,106.87,-400.000,,7.29,41.71,1012.46,0,0,0,3591,904,40,9,0,0,100,0.653713,0.888076,0.930350,168,92,25,3,0,0,80
2016-12-09 14:54:02,2016-12-09T14:53:59Z,1760298042,,,24,10,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 15:09:02,2016-12-09T15:08:59Z,1760298042,,,31,9,42.565022,-70.783531,35,4.1712,106.47,-365.750,,8.20,36.65,1012.67,0,0,0,3459,924,83,13,9,0,100,0.594716,0.769679,1.046813,189,71,25,1,1,0,80
2016-12-09 15:24:01,2016-12-09T15:23:59Z,1760298042,,,26,10,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 15:39:02,2016-12-09T15:38:59Z,1760298042,,,32,11,42.565022,-70.783531,35,4.1724,106.58,-298.240,,9.81,31.46,1012.80,0,0,0,2727,798,64,14,14,6,100,0.687069,0.848533,1.068650,230,52,8,5,0,0,80
2016-12-09 15:54:02,2016-12-09T15:53:59Z,1760298042,,,28,11,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 16:09:02,2016-12-09T16:08:59Z,1760298042,,,31,9,42.565022,-70.783531,35,4.1760,106.91,-245.520,,11.21,30.84,1012.42,0,0,0,2220,657,87,32,9,0,100,0.584299,0.768343,0.829122,185,96,21,4,0,0,80
2016-12-09 16:24:02,2016-12-09T16:23:59Z,1760298042,,,27,14,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 16:39:02,2016-12-09T16:38:59Z,1760298042,,,31,9,42.565022,-70.783531,35,4.1796,107.24,-200.240,,12.34,27.51,1012.35,0,0,0,4701,1314,113,10,10,10,100,0.647217,0.864062,2.016545,197,97,21,4,1,0,80
2016-12-09 16:54:01,2016-12-09T16:53:59Z,1760298042,,,29,11,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 17:09:02,2016-12-09T17:08:59Z,1760298042,,,26,11,42.565022,-70.783531,35,4.1800,107.27,-163.850,,12.68,27.73,1012.25,0,0,0,2997,777,52,9,9,0,100,0.534526,0.669126,0.682773,156,78,12,1,0,0,80
2016-12-09 17:24:02,2016-12-09T17:23:59Z,1760298042,,,30,7,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 17:39:02,2016-12-09T17:38:59Z,1760298042,,,22,13,42.565022,-70.783531,35,4.1824,107.49,-134.040,,12.36,27.21,1012.06,0,0,0,3663,1102,111,0,0,0,100,0.563722,0.723210,0.866742,144,76,10,4,0,0,80
2016-12-09 17:54:02,2016-12-09T17:53:59Z,1760298042,,,29,10,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 18:09:02,2016-12-09T18:08:59Z,1760298042,,,27,9,42.565022,-70.783531,35,4.1840,107.64,-112.130,,12.46,26.23,1012.15,0,0,0,2058,564,20,0,0,0,100,0.490194,0.610797,0.653200,169,60,11,2,0,0,80
2016-12-09 18:24:02,2016-12-09T18:23:59Z,1760298042,,,31,8,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 18:39:02,2016-12-09T18:38:59Z,1760298042,,,30,13,42.565022,-70.783531,35,4.1848,107.71,-91.220,,10.46,26.52,1012.55,0,0,0,3693,960,84,44,17,17,100,0.535437,0.670342,1.039613,181,56,10,1,1,0,80
2016-12-09 18:54:01,2016-12-09T18:53:59Z,1760298042,,,27,9,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 19:09:02,2016-12-09T19:08:59Z,1760298042,,,30,13,42.565022,-70.783531,35,4.1852,107.75,-75.220,,11.16,26.50,1012.71,0,0,0,2520,673,34,10,10,0,100,0.489047,0.673842,1.216304,146,57,17,6,1,0,80
2016-12-09 19:24:01,2016-12-09T19:23:59Z,1760298042,,,21,9,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 19:39:02,2016-12-09T19:38:59Z,1760298042,,,30,10,42.565022,-70.783531,35,4.1876,107.96,-66.040,,10.24,25.42,1013.14,0,0,0,2070,502,38,4,0,0,100,0.387698,0.494517,1.252205,113,45,6,3,1,0,80
2016-12-09 19:54:02,2016-12-09T19:53:59Z,1760298042,,,29,9,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 20:09:02,2016-12-09T20:08:59Z,1760298042,,,32,11,42.565022,-70.783531,35,4.1880,108.00,-56.240,,8.60,27.61,1013.57,0,0,0,1521,450,15,8,8,0,100,0.337618,0.444422,1.223188,106,33,7,3,1,0,80
2016-12-09 20:24:01,2016-12-09T20:23:59Z,1760298042,,,32,11,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 20:39:02,2016-12-09T20:38:59Z,1760298042,,,25,11,42.565022,-70.783531,35,4.1880,108.00,-48.030,,7.01,29.21,1014.23,0,0,0,1329,336,43,0,0,0,100,0.489645,0.567766,0.569372,136,32,3,0,0,0,80
2016-12-09 20:54:01,2016-12-09T20:53:59Z,1760298042,,,27,10,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 21:09:01,2016-12-09T21:08:59Z,1760298042,"uptime_min:1436 transmitted_bytes:8802 comms_resets:6 oneshots:97",1436,,,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 21:09:20,2016-12-09T21:09:17Z,1760298042,,,30,11,42.565022,-70.783531,35,4.1864,107.85,-26.160,,4.28,32.44,1015.01,0,0,0,2874,808,67,18,8,0,100,0.458192,0.571270,0.587170,127,46,8,1,0,0,80
2016-12-09 21:24:01,2016-12-09T21:23:59Z,1760298042,,,30,7,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 21:39:02,2016-12-09T21:38:59Z,1760298042,,,25,10,42.565022,-70.783531,35,4.1800,107.27,0.100,,1.34,37.94,1015.66,0,0,0,1863,426,38,9,0,0,100,0.622428,0.731760,0.735862,178,46,6,0,0,0,80
2016-12-09 21:54:02,2016-12-09T21:53:59Z,1760298042,,,30,11,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 22:09:02,2016-12-09T22:08:59Z,1760298042,,,28,9,42.565022,-70.783531,35,4.1792,107.20,0.090,,-0.30,41.04,1016.78,0,0,0,2496,719,35,0,0,0,100,0.744689,0.954567,1.057104,158,75,15,3,0,0,80
2016-12-09 22:24:01,2016-12-09T22:23:59Z,1760298042,,,26,8,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 22:39:02,2016-12-09T22:38:59Z,1760298042,,,32,9,42.565022,-70.783531,35,4.1764,106.95,0.090,,-1.27,43.20,1018.79,0,0,0,1782,453,57,0,0,0,100,0.626753,0.804041,0.859928,138,55,14,1,0,0,80
2016-12-09 22:54:02,2016-12-09T22:53:59Z,1760298042,,,27,7,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 23:09:02,2016-12-09T23:08:59Z,1760298042,,,30,9,42.565022,-70.783531,35,4.1756,106.87,0.760,,-1.81,44.46,1020.07,0,0,0,1923,482,59,0,0,0,100,0.643444,0.778630,0.784360,138,64,8,0,0,0,80
2016-12-09 23:24:02,2016-12-09T23:23:59Z,1760298042,,,28,10,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-09 23:39:02,2016-12-09T23:38:59Z,1760298042,,,26,12,42.565022,-70.783531,35,4.1728,106.62,0.190,,-2.23,46.08,1021.41,0,0,0,2130,562,98,0,0,0,100,0.773305,0.974244,1.110765,197,57,8,5,0,0,80
2016-12-09 23:54:01,2016-12-09T23:53:59Z,1760298042,,,26,13,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 00:09:02,2016-12-10T00:08:59Z,1760298042,,,33,8,42.565022,-70.783531,35,4.1716,106.51,0.300,,-2.52,46.19,1022.39,0,0,0,3963,974,79,15,10,0,100,0.925055,1.134983,1.784613,184,75,8,1,1,0,80
2016-12-10 00:24:02,2016-12-10T00:23:59Z,1760298042,,,29,13,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 00:39:02,2016-12-10T00:38:59Z,1760298042,,,23,11,42.565022,-70.783531,35,4.1704,106.40,0.190,,-2.74,47.29,1023.22,0,0,0,2865,649,72,0,0,0,100,0.787860,0.990530,1.023701,150,79,9,2,0,0,80
2016-12-10 00:54:02,2016-12-10T00:53:59Z,1760298042,,,30,8,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 01:09:03,2016-12-10T01:08:59Z,1760298042,,,26,10,42.565022,-70.783531,35,4.1680,106.18,0.090,,-2.89,47.77,1023.65,0,0,0,2871,738,53,12,7,0,100,0.964182,1.141777,1.148081,199,79,4,0,0,0,80
2016-12-10 01:24:02,2016-12-10T01:23:59Z,1760298042,,,30,12,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 01:39:02,2016-12-10T01:38:59Z,1760298042,,,28,8,42.565022,-70.783531,35,4.1668,106.07,0.300,,-3.00,48.52,1024.12,0,0,0,3231,906,59,31,10,0,100,0.940228,1.119915,1.156312,227,61,10,2,0,0,80
2016-12-10 01:54:02,2016-12-10T01:53:59Z,1760298042,,,27,12,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 02:09:02,2016-12-10T02:08:59Z,1760298042,,,22,8,42.565022,-70.783531,35,4.1644,105.85,0.080,,-3.33,49.24,1024.91,0,0,0,3459,681,71,9,0,0,100,0.938105,1.145911,1.359570,181,80,7,2,0,0,80
2016-12-10 02:24:02,2016-12-10T02:23:59Z,1760298042,,,29,14,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 02:39:02,2016-12-10T02:38:59Z,1760298042,,,24,13,42.565022,-70.783531,35,4.1640,105.82,0.540,,-3.62,50.27,1025.69,0,0,0,3279,865,121,9,0,0,100,1.130786,1.302196,1.306027,249,72,9,0,0,0,80
2016-12-10 02:54:02,2016-12-10T02:53:59Z,1760298042,,,30,11,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 03:09:02,2016-12-10T03:08:59Z,1760298042,,,33,11,42.565022,-70.783531,35,4.1604,105.49,0.080,,-4.02,51.36,1026.54,0,0,0,1866,429,16,7,0,0,100,0.989931,1.172257,1.187717,201,80,4,1,0,0,80
2016-12-10 03:24:02,2016-12-10T03:23:59Z,1760298042,,,28,12,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 03:39:03,2016-12-10T03:39:00Z,1760298042,,,29,9,42.565022,-70.783531,35,4.1600,105.45,0.090,,-4.26,50.82,1027.18,0,0,0,3726,910,122,1,1,0,100,1.123741,1.385443,1.468124,195,81,7,2,0,0,80
2016-12-10 03:54:02,2016-12-10T03:53:59Z,1760298042,,,22,10,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 04:09:02,2016-12-10T04:09:00Z,1760298042,,,26,14,42.565022,-70.783531,35,4.1588,105.35,0.100,,-4.41,50.20,1027.59,0,0,0,2319,623,27,0,0,0,100,0.846354,1.008796,1.080837,153,55,4,1,0,0,80
2016-12-10 04:24:02,2016-12-10T04:23:59Z,1760298042,,,30,11,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 04:39:03,2016-12-10T04:39:00Z,1760298042,,,28,7,42.565022,-70.783531,35,4.1560,105.09,0.090,,-4.52,49.89,1027.77,0,0,0,1584,459,44,11,11,0,100,0.942511,1.173277,1.235828,181,79,12,1,0,0,80
2016-12-10 04:54:02,2016-12-10T04:53:59Z,1760298042,,,30,11,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 05:09:02,2016-12-10T05:08:59Z,1760298042,,,25,8,42.565022,-70.783531,35,4.1560,105.09,0.100,,-4.79,50.39,1028.47,0,0,0,1155,348,38,16,8,0,100,0.981523,1.228562,1.239969,188,77,14,0,0,0,80
2016-12-10 05:24:03,2016-12-10T05:24:00Z,1760298042,,,30,11,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 05:39:02,2016-12-10T05:38:59Z,1760298042,,,28,9,42.565022,-70.783531,35,4.1532,104.84,0.080,,-5.11,51.29,1028.98,0,0,0,2082,597,34,0,0,0,100,1.005681,1.233679,1.276399,175,57,8,2,0,0,80
2016-12-10 05:54:02,2016-12-10T05:53:59Z,1760298042,,,31,10,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 06:09:02,2016-12-10T06:08:59Z,1760298042,,,29,11,42.565022,-70.783531,35,4.1520,104.73,0.090,,-5.23,52.25,1028.98,0,0,0,2103,605,45,0,0,0,100,0.914094,1.171335,1.208132,156,73,10,2,0,0,80
2016-12-10 06:24:02,2016-12-10T06:23:59Z,1760298042,,,31,11,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 06:40:20,2016-12-10T06:40:16Z,1760298042,,,28,9,42.565022,-70.783531,35,4.1512,104.65,0.090,,-5.46,52.33,1029.76,0,0,0,2319,639,38,0,0,0,100,0.699220,0.804806,0.918681,167,32,1,2,0,0,80
2016-12-10 06:54:02,2016-12-10T06:54:00Z,1760298042,,,34,10,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 07:09:02,2016-12-10T07:09:00Z,1760298042,,,29,12,42.565022,-70.783531,35,4.1480,104.36,0.090,,-5.77,52.58,1030.73,0,0,0,1671,437,18,0,0,0,100,0.893265,1.106313,1.159377,173,57,7,3,0,0,80
2016-12-10 07:24:03,2016-12-10T07:24:00Z,1760298042,,,29,8,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 07:39:03,2016-12-10T07:39:00Z,1760298042,,,31,11,42.565022,-70.783531,35,4.1472,104.29,0.070,,-6.01,53.40,1031.40,0,0,0,1878,451,38,0,0,0,100,0.766729,0.949457,0.981718,131,63,5,2,0,0,80
2016-12-10 07:54:03,2016-12-10T07:54:00Z,1760298042,,,25,12,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 08:09:02,2016-12-10T08:09:00Z,1760298042,,,32,14,42.565022,-70.783531,35,4.1452,104.11,0.070,,-6.10,54.01,1031.58,0,0,0,1215,313,78,13,0,0,100,0.956135,1.168201,1.230811,187,52,12,1,0,0,80
2016-12-10 08:24:03,2016-12-10T08:24:00Z,1760298042,,,25,9,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 08:39:03,2016-12-10T08:39:00Z,1760298042,,,29,10,42.565022,-70.783531,35,4.1440,104.00,0.080,,-6.50,55.18,1032.82,0,0,0,1776,435,51,2,0,0,100,0.722325,0.913655,0.997956,147,65,11,3,0,0,80
2016-12-10 08:54:03,2016-12-10T08:54:00Z,1760298042,,,23,12,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 09:09:02,2016-12-10T09:09:00Z,1760298042,"uptime_min:2153 transmitted_bytes:12711 comms_resets:7 oneshots:145",2153,,,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 09:09:22,2016-12-10T09:09:18Z,1760298042,,,28,8,42.565022,-70.783531,35,4.1416,103.78,0.660,,-6.84,56.43,1033.62,0,0,0,1416,355,70,14,7,7,100,0.979718,1.232999,1.273974,181,60,13,2,0,0,80
2016-12-10 09:24:02,2016-12-10T09:24:00Z,1760298042,,,25,9,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 09:39:03,2016-12-10T09:39:00Z,1760298042,,,22,10,42.565022,-70.783531,35,4.1400,103.64,0.080,,-7.09,56.98,1034.13,0,0,0,1938,539,18,16,0,0,100,0.692225,0.814662,0.820347,144,44,7,0,0,0,80
2016-12-10 09:54:03,2016-12-10T09:54:00Z,1760298042,,,28,7,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 10:09:03,2016-12-10T10:09:00Z,1760298042,,,28,11,42.565022,-70.783531,35,4.1388,103.53,0.050,,-7.38,57.88,1034.91,0,0,0,1389,398,10,3,0,0,100,0.957732,1.118567,1.190324,185,37,9,1,0,0,80
2016-12-10 10:24:03,2016-12-10T10:24:00Z,1760298042,,,26,11,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 10:39:03,2016-12-10T10:39:00Z,1760298042,,,23,8,42.565022,-70.783531,35,4.1360,103.27,0.070,,-7.71,58.91,1035.76,0,0,0,1716,493,103,9,9,0,100,0.956055,1.165202,1.240644,182,68,5,2,0,0,80
2016-12-10 10:54:03,2016-12-10T10:54:00Z,1760298042,,,34,14,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 11:09:03,2016-12-10T11:09:00Z,1760298042,,,33,7,42.565022,-70.783531,35,4.1360,103.27,0.080,,-7.71,59.98,1036.32,0,0,0,2133,495,74,7,0,0,100,1.088668,1.270704,1.480016,211,52,6,1,0,0,80
2016-12-10 11:24:03,2016-12-10T11:24:00Z,1760298042,,,29,12,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 11:39:03,2016-12-10T11:39:00Z,1760298042,,,27,9,42.565022,-70.783531,35,4.1348,103.16,0.100,,-7.94,60.96,1037.20,0,0,0,1290,398,31,11,9,9,100,1.041367,1.272411,1.281739,216,57,16,0,0,0,80
2016-12-10 11:54:03,2016-12-10T11:54:00Z,1760298042,,,25,11,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 12:09:03,2016-12-10T12:09:00Z,1760298042,,,26,11,42.565022,-70.783531,35,4.1328,102.98,-4.760,,-7.98,60.76,1037.30,3,4,5,13749,3873,368,74,39,19,100,1.673760,1.966505,1.994456,369,71,19,1,0,0,80
2016-12-10 12:24:04,2016-12-10T12:24:00Z,1760298042,,,28,7,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 12:39:03,2016-12-10T12:39:00Z,1760298042,,,28,9,42.565022,-70.783531,35,4.1348,103.16,-17.630,,-7.80,61.85,1036.97,1,2,2,11280,3022,203,16,7,0,100,1.482510,1.779249,1.797657,305,71,20,0,0,0,80
2016-12-10 12:54:03,2016-12-10T12:54:00Z,1760298042,,,29,10,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 13:09:03,2016-12-10T13:09:00Z,1760298042,,,30,11,42.565022,-70.783531,35,4.1388,103.53,-30.800,,-6.92,62.30,1035.63,0,0,1,4326,1269,64,16,7,7,100,1.038024,1.239198,1.302046,236,58,11,1,0,0,80
2016-12-10 13:24:03,2016-12-10T13:24:01Z,1760298042,,,24,10,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 13:39:03,2016-12-10T13:39:00Z,1760298042,,,27,10,42.565022,-70.783531,35,4.1396,103.60,-36.440,,-5.95,60.75,1034.24,0,0,0,4674,1203,135,28,10,0,100,0.837904,0.994663,1.054155,188,44,12,1,0,0,80
2016-12-10 13:54:03,2016-12-10T13:54:00Z,1760298042,,,31,9,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 14:09:03,2016-12-10T14:09:00Z,1760298042,,,26,11,42.565022,-70.783531,35,4.1800,107.27,-198.610,,0.17,49.25,1024.25,0,0,0,3327,845,116,10,10,0,100,0.816248,1.039749,1.075391,174,73,13,2,0,0,80
2016-12-10 14:24:03,2016-12-10T14:24:00Z,1760298042,,,25,9,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 14:39:03,2016-12-10T14:39:01Z,1760298042,,,35,10,42.565022,-70.783531,35,4.1816,107.42,-169.030,,3.21,39.50,1024.25,0,0,0,6639,1826,149,13,0,0,100,0.725454,0.880913,0.935407,202,68,8,2,0,0,80
2016-12-10 14:54:03,2016-12-10T14:54:01Z,1760298042,,,32,9,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 15:09:03,2016-12-10T15:09:00Z,1760298042,,,35,7,42.565022,-70.783531,35,4.1840,107.64,-142.290,,3.77,38.23,1024.04,0,0,0,7272,1738,143,44,16,0,100,0.956821,1.230778,1.887948,234,108,14,4,1,0,80
2016-12-10 15:24:03,2016-12-10T15:24:00Z,1760298042,,,28,8,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 15:39:03,2016-12-10T15:39:01Z,1760298042,,,27,11,42.565022,-70.783531,35,4.1840,107.64,-118.100,,5.91,34.68,1023.75,0,0,0,4917,1407,152,17,17,0,100,0.788544,1.007388,1.653121,224,85,15,5,1,0,80
2016-12-10 15:54:03,2016-12-10T15:54:00Z,1760298042,,,29,10,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 16:09:03,2016-12-10T16:09:00Z,1760298042,,,24,12,42.565022,-70.783531,35,4.1860,107.82,-98.820,,7.13,30.81,1023.42,0,0,0,5610,1532,131,10,0,0,100,0.964123,1.178397,1.541816,258,92,16,0,1,0,80
2016-12-10 16:24:03,2016-12-10T16:24:00Z,1760298042,,,30,14,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 16:39:03,2016-12-10T16:39:01Z,1760298042,,,27,11,42.565022,-70.783531,35,4.1864,107.85,-83.080,,8.86,30.82,1023.30,0,0,0,10827,2886,142,0,0,0,100,0.866748,1.050022,1.355498,267,101,16,0,1,0,80
2016-12-10 16:54:07,2016-12-10T16:54:00Z,1760298042,,,26,13,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-12-10 17:09:03,2016-12-10T17:09:00Z,1760298042,,,29,9,42.565022,-70.783531,35,4.1872,107.93,-71.740,,9.03,27.37,1022.89,0,0,0,6672,1804,124,23,17,0,100,0.781067,0.978407,1.008456,233,82,22,2,0,0,80
2016-12-10 17:24:03,2016-12-10T17:24:00Z,1760298042,,,25,12,42.565022,-70.783531,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
